vote_id;comment_id;user_id;gender;age;content;vote;label
458;2270;15;masc;23.0;"Melhor dizendo , todas as mulheres são vítimas de uma  sociedade patriarcal/machista , que a centenas de anos as ""humilham, as escraviza e as subjugam pelo simples fato de nascerem ""mulheres"" ... é mole ?";0;0.25
6078;3197;229;masc;19.0;Pelo menos essa assume, não fica pagando de santa .;1;1.0
2594;3197;81;fem;32.0;Pelo menos essa assume, não fica pagando de santa .;1;1.0
259;3197;8;masc;24.0;Pelo menos essa assume, não fica pagando de santa .;1;1.0
6305;1547;236;fem;22.0;Muito simples ele tinha que ter apenas respondido as perguntas da entrevista (ter ficado na dele) e ela devia ter relevado (ficado na dela) por ter fugido do assunto. . . Acho que a intenção maior disso tudo é fazer polemica por bobagem.  Se ele tivesse sido discreto e batido um papinho com ela após a entrevista, a história tinha sido outra.;1;1.0
4676;1547;169;fem;28.0;Muito simples ele tinha que ter apenas respondido as perguntas da entrevista (ter ficado na dele) e ela devia ter relevado (ficado na dela) por ter fugido do assunto. . . Acho que a intenção maior disso tudo é fazer polemica por bobagem.  Se ele tivesse sido discreto e batido um papinho com ela após a entrevista, a história tinha sido outra.;1;1.0
1255;1547;31;fem;25.0;Muito simples ele tinha que ter apenas respondido as perguntas da entrevista (ter ficado na dele) e ela devia ter relevado (ficado na dela) por ter fugido do assunto. . . Acho que a intenção maior disso tudo é fazer polemica por bobagem.  Se ele tivesse sido discreto e batido um papinho com ela após a entrevista, a história tinha sido outra.;1;1.0
11472;311;558;fem;22.0;Minha mulher é mais bonita que a sua... Típico argumento de con-servo-ceta;0;0.0
5191;311;188;masc;19.0;Minha mulher é mais bonita que a sua... Típico argumento de con-servo-ceta;0;0.0
1033;311;1;fem;24.0;Minha mulher é mais bonita que a sua... Típico argumento de con-servo-ceta;0;0.0
8498;103;359;masc;20.0;não consegue nem apagar o fogo da veia! kkkkkkkkkkkk;1;1.0
7024;103;52;masc;23.0;não consegue nem apagar o fogo da veia! kkkkkkkkkkkk;1;1.0
5271;103;194;masc;20.0;não consegue nem apagar o fogo da veia! kkkkkkkkkkkk;1;1.0
5111;103;131;fem;24.0;não consegue nem apagar o fogo da veia! kkkkkkkkkkkk;1;1.0
10696;2372;422;fem;22.0;IGUALAR RACAS E SEXOS É FASCISMO ACEITEM AS DIFERENÇAS !!! A VERDADE NÃO PODE SER MASCARADA !!!;1;0.6666666666666666
10367;2372;333;masc;24.0;IGUALAR RACAS E SEXOS É FASCISMO ACEITEM AS DIFERENÇAS !!! A VERDADE NÃO PODE SER MASCARADA !!!;0;0.6666666666666666
326;2372;1;fem;24.0;IGUALAR RACAS E SEXOS É FASCISMO ACEITEM AS DIFERENÇAS !!! A VERDADE NÃO PODE SER MASCARADA !!!;1;0.6666666666666666
12321;2406;543;fem;22.0;E os cursos de Pedagogia, Enfermagem, Psicologia e Recursos Humanos? Tem infinitamente mais mulheres do que homens nesses cursos. Realmente MUITA DESIGUALDADE.;1;0.75
6026;2406;228;fem;22.0;E os cursos de Pedagogia, Enfermagem, Psicologia e Recursos Humanos? Tem infinitamente mais mulheres do que homens nesses cursos. Realmente MUITA DESIGUALDADE.;1;0.75
3502;2406;125;fem;24.0;E os cursos de Pedagogia, Enfermagem, Psicologia e Recursos Humanos? Tem infinitamente mais mulheres do que homens nesses cursos. Realmente MUITA DESIGUALDADE.;1;0.75
3187;2406;112;masc;22.0;E os cursos de Pedagogia, Enfermagem, Psicologia e Recursos Humanos? Tem infinitamente mais mulheres do que homens nesses cursos. Realmente MUITA DESIGUALDADE.;0;0.75
6682;1252;141;masc;47.0;"Antes de criticar feministas, vamos aprender a diferença entre ""porque"" e ""por que""?";0;0.0
4024;1252;148;fem;25.0;"Antes de criticar feministas, vamos aprender a diferença entre ""porque"" e ""por que""?";0;0.0
4023;1252;132;fem;23.0;"Antes de criticar feministas, vamos aprender a diferença entre ""porque"" e ""por que""?";0;0.0
11435;2738;484;fem;23.0;Mas o presidente não era machista, taxista e etc? Kkkk a esquerda se esconde nessas horas ;0;0.0
5506;2738;213;fem;19.0;Mas o presidente não era machista, taxista e etc? Kkkk a esquerda se esconde nessas horas ;0;0.0
4685;2738;169;fem;28.0;Mas o presidente não era machista, taxista e etc? Kkkk a esquerda se esconde nessas horas ;0;0.0
9446;875;379;fem;23.0;boi;0;0.25
7800;875;301;fem;46.0;boi;0;0.25
4079;875;63;masc;24.0;boi;1;0.25
1536;875;16;fem;21.0;boi;0;0.25
11266;2888;474;masc;25.0;Somente se os gêneros não se construíssem.;1;0.3333333333333333
5620;2888;213;fem;19.0;Somente se os gêneros não se construíssem.;0;0.3333333333333333
1292;2888;29;fem;27.0;Somente se os gêneros não se construíssem.;0;0.3333333333333333
8410;1255;348;fem;20.0;O feminismo é um movimento radical que prega, indiretamente,  o preconceito contra os homens. Algumas de suas defensoras nutrem verdadeiro ódio ao sexo masculino. Acredito que tais pessoas não são apenas idiotas, elas precisam mesmo é de tratamento psiquiátrico. ;1;1.0
4700;1255;172;fem;24.0;O feminismo é um movimento radical que prega, indiretamente,  o preconceito contra os homens. Algumas de suas defensoras nutrem verdadeiro ódio ao sexo masculino. Acredito que tais pessoas não são apenas idiotas, elas precisam mesmo é de tratamento psiquiátrico. ;1;1.0
651;1255;16;fem;21.0;O feminismo é um movimento radical que prega, indiretamente,  o preconceito contra os homens. Algumas de suas defensoras nutrem verdadeiro ódio ao sexo masculino. Acredito que tais pessoas não são apenas idiotas, elas precisam mesmo é de tratamento psiquiátrico. ;1;1.0
9128;1722;395;fem;20.0;Vai ser mais um episódio do qual o povo já já esquece !!;1;0.6666666666666666
9123;1722;394;fem;24.0;Vai ser mais um episódio do qual o povo já já esquece !!;0;0.6666666666666666
3402;1722;109;fem;24.0;Vai ser mais um episódio do qual o povo já já esquece !!;1;0.6666666666666666
9373;1322;379;fem;23.0;"Ahhh deixa de bobagem. Quase nenhum homem vai no quartel se alistar porque quer. Maioria absoluta vai porque é obrigado. Mas e aí, também não vejo quase nenhum machão querendo fazer jornada dupla de  trabalho, trabalhando fora e de noite ainda ter que cuidar ""das criança"" . Pra mim essas mulheres tem muito mais bolas que esses meninos que ficam brincando de escoteiro nos quartéis.";0;0.25
6707;1322;141;masc;47.0;"Ahhh deixa de bobagem. Quase nenhum homem vai no quartel se alistar porque quer. Maioria absoluta vai porque é obrigado. Mas e aí, também não vejo quase nenhum machão querendo fazer jornada dupla de  trabalho, trabalhando fora e de noite ainda ter que cuidar ""das criança"" . Pra mim essas mulheres tem muito mais bolas que esses meninos que ficam brincando de escoteiro nos quartéis.";1;0.25
4470;1322;159;fem;22.0;"Ahhh deixa de bobagem. Quase nenhum homem vai no quartel se alistar porque quer. Maioria absoluta vai porque é obrigado. Mas e aí, também não vejo quase nenhum machão querendo fazer jornada dupla de  trabalho, trabalhando fora e de noite ainda ter que cuidar ""das criança"" . Pra mim essas mulheres tem muito mais bolas que esses meninos que ficam brincando de escoteiro nos quartéis.";0;0.25
846;1322;24;fem;24.0;"Ahhh deixa de bobagem. Quase nenhum homem vai no quartel se alistar porque quer. Maioria absoluta vai porque é obrigado. Mas e aí, também não vejo quase nenhum machão querendo fazer jornada dupla de  trabalho, trabalhando fora e de noite ainda ter que cuidar ""das criança"" . Pra mim essas mulheres tem muito mais bolas que esses meninos que ficam brincando de escoteiro nos quartéis.";0;0.25
12518;1761;562;fem;33.0;Nada a ver. Carol trabalhou mal, pois disse que ele interrompeu o trabalho dela e ela não gostou disso. Na boa, a mulher nem é bonita assim. Com esse nariz  ainda vem dizer que não gostou do elogio... terrível. Se trabalhasse para minha empresa, ia ser o último trabalho.;1;1.0
6098;1761;230;fem;30.0;Nada a ver. Carol trabalhou mal, pois disse que ele interrompeu o trabalho dela e ela não gostou disso. Na boa, a mulher nem é bonita assim. Com esse nariz  ainda vem dizer que não gostou do elogio... terrível. Se trabalhasse para minha empresa, ia ser o último trabalho.;1;1.0
1496;1761;16;fem;21.0;Nada a ver. Carol trabalhou mal, pois disse que ele interrompeu o trabalho dela e ela não gostou disso. Na boa, a mulher nem é bonita assim. Com esse nariz  ainda vem dizer que não gostou do elogio... terrível. Se trabalhasse para minha empresa, ia ser o último trabalho.;1;1.0
710;1761;20;fem;24.0;Nada a ver. Carol trabalhou mal, pois disse que ele interrompeu o trabalho dela e ela não gostou disso. Na boa, a mulher nem é bonita assim. Com esse nariz  ainda vem dizer que não gostou do elogio... terrível. Se trabalhasse para minha empresa, ia ser o último trabalho.;1;1.0
6057;196;229;masc;19.0;puts nao sabia que o presidente da frança tinha casado com  dr gori;1;0.6666666666666666
5609;196;213;fem;19.0;puts nao sabia que o presidente da frança tinha casado com  dr gori;1;0.6666666666666666
269;196;1;fem;24.0;puts nao sabia que o presidente da frança tinha casado com  dr gori;0;0.6666666666666666
7026;291;52;masc;23.0;Antes de tudo, o Presidente de França derespeitou o Presidente do Brasil chamando-o de MENTIROSO.;0;0.0
4133;291;155;masc;38.0;Antes de tudo, o Presidente de França derespeitou o Presidente do Brasil chamando-o de MENTIROSO.;0;0.0
35;291;1;fem;24.0;Antes de tudo, o Presidente de França derespeitou o Presidente do Brasil chamando-o de MENTIROSO.;0;0.0
12064;2376;526;masc;26.0;Será que são minoria em alguns seguimentos porque têm mais afinidade em outros seguimentos e neles são maioria? ;1;0.3333333333333333
9740;2376;412;masc;38.0;Será que são minoria em alguns seguimentos porque têm mais afinidade em outros seguimentos e neles são maioria? ;0;0.3333333333333333
2138;2376;69;masc;23.0;Será que são minoria em alguns seguimentos porque têm mais afinidade em outros seguimentos e neles são maioria? ;0;0.3333333333333333
9110;2194;394;fem;24.0;Fazer o quê com um inclassificável desses ? Aguardo respostas sinceras....;0;0.0
4261;2194;152;masc;32.0;Fazer o quê com um inclassificável desses ? Aguardo respostas sinceras....;0;0.0
370;2194;10;masc;22.0;Fazer o quê com um inclassificável desses ? Aguardo respostas sinceras....;0;0.0
9486;1361;404;masc;35.0;Eu fico imaginando daqui a um tempo... O Brasil dessa qaudrilha não está preocupado em formar cientistas. Estão preocupados em formar um exército de marxistas.;0;0.2
8658;1361;367;masc;30.0;Eu fico imaginando daqui a um tempo... O Brasil dessa qaudrilha não está preocupado em formar cientistas. Estão preocupados em formar um exército de marxistas.;0;0.2
6814;1361;141;masc;47.0;Eu fico imaginando daqui a um tempo... O Brasil dessa qaudrilha não está preocupado em formar cientistas. Estão preocupados em formar um exército de marxistas.;0;0.2
3447;1361;123;fem;20.0;Eu fico imaginando daqui a um tempo... O Brasil dessa qaudrilha não está preocupado em formar cientistas. Estão preocupados em formar um exército de marxistas.;1;0.2
2891;1361;94;fem;22.0;Eu fico imaginando daqui a um tempo... O Brasil dessa qaudrilha não está preocupado em formar cientistas. Estão preocupados em formar um exército de marxistas.;0;0.2
11055;3003;451;masc;24.0;Verdade isso nunca aconteceu nos outros governos .;0;0.0
2084;3003;64;masc;24.0;Verdade isso nunca aconteceu nos outros governos .;0;0.0
396;3003;13;masc;29.0;Verdade isso nunca aconteceu nos outros governos .;0;0.0
12641;61;1;fem;24.0;O ex-presidente era ignorante, ex-pobre, sem dedo, bebia pinga. Mas nunca fez uma vergonha dessa para o Brasil.;0;0.25
7106;61;90;fem;25.0;O ex-presidente era ignorante, ex-pobre, sem dedo, bebia pinga. Mas nunca fez uma vergonha dessa para o Brasil.;1;0.25
5887;61;213;fem;19.0;O ex-presidente era ignorante, ex-pobre, sem dedo, bebia pinga. Mas nunca fez uma vergonha dessa para o Brasil.;0;0.25
5472;61;194;masc;20.0;O ex-presidente era ignorante, ex-pobre, sem dedo, bebia pinga. Mas nunca fez uma vergonha dessa para o Brasil.;0;0.25
11747;2851;500;fem;26.0;O mal do mundo é a testosterona.;1;0.3333333333333333
9989;2851;192;masc;25.0;O mal do mundo é a testosterona.;0;0.3333333333333333
7384;2851;268;fem;25.0;O mal do mundo é a testosterona.;0;0.3333333333333333
11176;3127;466;fem;24.0;Pergunta a todos os leitores gostaram da reportagem? Impressionante.;0;0.0
3922;3127;144;masc;29.0;Pergunta a todos os leitores gostaram da reportagem? Impressionante.;0;0.0
116;3127;1;fem;24.0;Pergunta a todos os leitores gostaram da reportagem? Impressionante.;0;0.0
11211;2122;469;fem;42.0;Disse que ela é tão feia mas tão feia que ao afundar a face melhorou bastante kkkkkkkkkkkkkkkkk;1;1.0
3692;2122;128;masc;23.0;Disse que ela é tão feia mas tão feia que ao afundar a face melhorou bastante kkkkkkkkkkkkkkkkk;1;1.0
2911;2122;1;fem;24.0;Disse que ela é tão feia mas tão feia que ao afundar a face melhorou bastante kkkkkkkkkkkkkkkkk;1;1.0
11692;3278;496;other;22.0;Eu também acho que ela falhou apenas nesse ponto. Vingança é um veneno que contamina a própria pessoa.;0;0.0
2663;3278;84;masc;27.0;Eu também acho que ela falhou apenas nesse ponto. Vingança é um veneno que contamina a própria pessoa.;0;0.0
1826;3278;61;fem;27.0;Eu também acho que ela falhou apenas nesse ponto. Vingança é um veneno que contamina a própria pessoa.;0;0.0
8199;3272;343;fem;28.0;Parabéns pela coragem dos caras.....;1;0.6666666666666666
5215;3272;194;masc;20.0;Parabéns pela coragem dos caras.....;0;0.6666666666666666
3691;3272;128;masc;23.0;Parabéns pela coragem dos caras.....;1;0.6666666666666666
7922;3123;321;masc;20.0;Nossa! Que história de vida.... parabéns, hein?Certamente essa Senhora idosa é uma vencedora, com um exemplo de superação impressionante, que certamente lhe levou ao mais alto grau de ascensão físico-espiritual.;0;0.3333333333333333
1447;3123;16;fem;21.0;Nossa! Que história de vida.... parabéns, hein?Certamente essa Senhora idosa é uma vencedora, com um exemplo de superação impressionante, que certamente lhe levou ao mais alto grau de ascensão físico-espiritual.;1;0.3333333333333333
472;3123;1;fem;24.0;Nossa! Que história de vida.... parabéns, hein?Certamente essa Senhora idosa é uma vencedora, com um exemplo de superação impressionante, que certamente lhe levou ao mais alto grau de ascensão físico-espiritual.;0;0.3333333333333333
11395;3866;485;fem;23.0;Hahaha! É verdade, devem estar preparando uma espécie de habeas corpus para o rapaz.;1;1.0
10508;3866;421;fem;22.0;Hahaha! É verdade, devem estar preparando uma espécie de habeas corpus para o rapaz.;1;1.0
7373;3866;268;fem;25.0;Hahaha! É verdade, devem estar preparando uma espécie de habeas corpus para o rapaz.;1;1.0
12627;705;1;fem;24.0;mais um lixo;1;1.0
10929;705;439;masc;37.0;mais um lixo;1;1.0
4009;705;148;fem;25.0;mais um lixo;1;1.0
2112;705;69;masc;23.0;mais um lixo;1;1.0
10741;3636;1;fem;24.0;eu não sei o que é pior, a Lady Goiaba ou esse B. 0 . b. i. nh. 0 do pedal;0;0.3333333333333333
10513;3636;421;fem;22.0;eu não sei o que é pior, a Lady Goiaba ou esse B. 0 . b. i. nh. 0 do pedal;1;0.3333333333333333
7252;3636;260;masc;22.0;eu não sei o que é pior, a Lady Goiaba ou esse B. 0 . b. i. nh. 0 do pedal;0;0.3333333333333333
10991;2325;443;fem;24.0;Chororô desnecessário. Do Ensino Fundamental ao Doutorado não existe nada que impeça as mulheres de entrar. Tem menos mulheres? Faça uma campanha entre elas incentivando esses estudos mas não culpe quem não tem culpa.;1;1.0
2226;2325;71;fem;21.0;Chororô desnecessário. Do Ensino Fundamental ao Doutorado não existe nada que impeça as mulheres de entrar. Tem menos mulheres? Faça uma campanha entre elas incentivando esses estudos mas não culpe quem não tem culpa.;1;1.0
637;2325;19;fem;21.0;Chororô desnecessário. Do Ensino Fundamental ao Doutorado não existe nada que impeça as mulheres de entrar. Tem menos mulheres? Faça uma campanha entre elas incentivando esses estudos mas não culpe quem não tem culpa.;1;1.0
12447;3114;552;fem;19.0;O problema não era sexo ou autoestima,  mas promover a venda do livro, que já pede uma segunda edição, pois os 32 já eram.;1;0.6
12429;3114;551;fem;19.0;O problema não era sexo ou autoestima,  mas promover a venda do livro, que já pede uma segunda edição, pois os 32 já eram.;1;0.6
8673;3114;367;masc;30.0;O problema não era sexo ou autoestima,  mas promover a venda do livro, que já pede uma segunda edição, pois os 32 já eram.;1;0.6
3997;3114;82;fem;24.0;O problema não era sexo ou autoestima,  mas promover a venda do livro, que já pede uma segunda edição, pois os 32 já eram.;0;0.6
1018;3114;25;fem;22.0;O problema não era sexo ou autoestima,  mas promover a venda do livro, que já pede uma segunda edição, pois os 32 já eram.;0;0.6
11659;171;486;fem;56.0; Prêmios Nobel da França: 68. Prêmios Nobel do Brasil: 0 vezes 0. Q.I. do Macron: 170. Q.I. do Micto: É 17!!! kkkkkkkkkk;0;0.0
3162;171;108;fem;22.0; Prêmios Nobel da França: 68. Prêmios Nobel do Brasil: 0 vezes 0. Q.I. do Macron: 170. Q.I. do Micto: É 17!!! kkkkkkkkkk;0;0.0
2947;171;93;masc;23.0; Prêmios Nobel da França: 68. Prêmios Nobel do Brasil: 0 vezes 0. Q.I. do Macron: 170. Q.I. do Micto: É 17!!! kkkkkkkkkk;0;0.0
11658;3255;495;fem;25.0;Tá bom.;0;0.0
9658;3255;53;fem;23.0;Tá bom.;0;0.0
5054;3255;1;fem;24.0;Tá bom.;0;0.0
6178;1729;237;fem;23.0;Burra! Quis ganhar seus 15 minutos de fama falando mal do Vin, era pra ter aceitado sair com ele! Agora tá com filme queimado !;1;1.0
4117;1729;152;masc;32.0;Burra! Quis ganhar seus 15 minutos de fama falando mal do Vin, era pra ter aceitado sair com ele! Agora tá com filme queimado !;1;1.0
631;1729;16;fem;21.0;Burra! Quis ganhar seus 15 minutos de fama falando mal do Vin, era pra ter aceitado sair com ele! Agora tá com filme queimado !;1;1.0
6759;2381;141;masc;47.0;NEM MACHISTAS E NEM FEMINISTAS  !!! A IGUALDADE EM DIREITOS DEVE SER SEMPRE PRESERVADA !!! VEJAM O QUE ELES FIZERAM COM A MARIA DA PENHA COLOCARAM A MULHER EM SUPERIORIDADE AO HOMEM PERANTE A LEI ISSO É FASCISMO PURO !!!;1;1.0
5427;2381;206;fem;19.0;NEM MACHISTAS E NEM FEMINISTAS  !!! A IGUALDADE EM DIREITOS DEVE SER SEMPRE PRESERVADA !!! VEJAM O QUE ELES FIZERAM COM A MARIA DA PENHA COLOCARAM A MULHER EM SUPERIORIDADE AO HOMEM PERANTE A LEI ISSO É FASCISMO PURO !!!;1;1.0
1348;2381;37;fem;24.0;NEM MACHISTAS E NEM FEMINISTAS  !!! A IGUALDADE EM DIREITOS DEVE SER SEMPRE PRESERVADA !!! VEJAM O QUE ELES FIZERAM COM A MARIA DA PENHA COLOCARAM A MULHER EM SUPERIORIDADE AO HOMEM PERANTE A LEI ISSO É FASCISMO PURO !!!;1;1.0
11754;4122;499;fem;49.0;Pedido de um Pai desesperado, não tenho mais o que fazer, esses últimos meses de pandemia foram muito difíceis para minha família. Eu e minha esposa trabalhamos como autônomos. Ficamos desempregados e sem de onde tirar recursos para sustentar nossa casa e filhos, peço ajuda de quem puder Pix 21981673726 DESDE JÁ AGRADEÇO A TODOS;0;0.0
10130;4122;250;masc;23.0;Pedido de um Pai desesperado, não tenho mais o que fazer, esses últimos meses de pandemia foram muito difíceis para minha família. Eu e minha esposa trabalhamos como autônomos. Ficamos desempregados e sem de onde tirar recursos para sustentar nossa casa e filhos, peço ajuda de quem puder Pix 21981673726 DESDE JÁ AGRADEÇO A TODOS;0;0.0
9619;4122;406;fem;26.0;Pedido de um Pai desesperado, não tenho mais o que fazer, esses últimos meses de pandemia foram muito difíceis para minha família. Eu e minha esposa trabalhamos como autônomos. Ficamos desempregados e sem de onde tirar recursos para sustentar nossa casa e filhos, peço ajuda de quem puder Pix 21981673726 DESDE JÁ AGRADEÇO A TODOS;0;0.0
11200;604;466;fem;24.0;Feministas são lésbicas por natureza, odeiam os homens e pregam sua extinção na sociedade, essa é a verdade. Cuidado homens, pois as feminazis querem nossa extinção. ;1;1.0
10375;604;333;masc;24.0;Feministas são lésbicas por natureza, odeiam os homens e pregam sua extinção na sociedade, essa é a verdade. Cuidado homens, pois as feminazis querem nossa extinção. ;1;1.0
2253;604;71;fem;21.0;Feministas são lésbicas por natureza, odeiam os homens e pregam sua extinção na sociedade, essa é a verdade. Cuidado homens, pois as feminazis querem nossa extinção. ;1;1.0
12116;3049;531;fem;22.0;Nossa o cidadão pra entender toda essa coisa que inventaram vai precisar ser técnico, amor romance sera o de menos.brincadeira.;0;0.0
5554;3049;213;fem;19.0;Nossa o cidadão pra entender toda essa coisa que inventaram vai precisar ser técnico, amor romance sera o de menos.brincadeira.;0;0.0
3386;3049;121;masc;24.0;Nossa o cidadão pra entender toda essa coisa que inventaram vai precisar ser técnico, amor romance sera o de menos.brincadeira.;0;0.0
12570;347;1;fem;24.0;Ela agradeceu a todos os seis brasileiros (petebas) que a apoiaram.;0;0.25
6970;347;52;masc;23.0;Ela agradeceu a todos os seis brasileiros (petebas) que a apoiaram.;0;0.25
3405;347;109;fem;24.0;Ela agradeceu a todos os seis brasileiros (petebas) que a apoiaram.;1;0.25
963;347;25;fem;22.0;Ela agradeceu a todos os seis brasileiros (petebas) que a apoiaram.;0;0.25
11839;2279;506;fem;23.0;Anderson, quanta asneira você disse.;1;0.3333333333333333
8511;2279;357;masc;24.0;Anderson, quanta asneira você disse.;0;0.3333333333333333
5188;2279;183;fem;21.0;Anderson, quanta asneira você disse.;0;0.3333333333333333
9678;2079;408;masc;22.0;Uai qual o problema? A maquiagem não é pra mudar a face? O cara só deu uma ajudinha kkkkkkkkkkkk;1;1.0
6324;2079;236;fem;22.0;Uai qual o problema? A maquiagem não é pra mudar a face? O cara só deu uma ajudinha kkkkkkkkkkkk;1;1.0
3796;2079;128;masc;23.0;Uai qual o problema? A maquiagem não é pra mudar a face? O cara só deu uma ajudinha kkkkkkkkkkkk;1;1.0
2694;2079;84;masc;27.0;Uai qual o problema? A maquiagem não é pra mudar a face? O cara só deu uma ajudinha kkkkkkkkkkkk;1;1.0
11870;636;505;masc;19.0;Jesus quanta ignorância, aprender musica ou a ser independente e até mesmo aprender algum tipo de luta não deixa uma mulher menos delicada ou rebelde, e sim mais instruída! A rebeldia das mulheres de hoje, e exatamente com o comportamento inaceitavel que os homens tem de menosprezar as mulheres,de se achar no direito de levantar a voz ou a mão à uma mulher. Ma felizmente as mulheres estão ser tornando mais inteligentes e com isso não aceitando a tais coisas. As mulheres estão mais solteiras sim, por que é melhor ficar solteira e carente ha andar com homem ignorante que não sabe o que fala;0;0.0
5877;636;222;masc;21.0;Jesus quanta ignorância, aprender musica ou a ser independente e até mesmo aprender algum tipo de luta não deixa uma mulher menos delicada ou rebelde, e sim mais instruída! A rebeldia das mulheres de hoje, e exatamente com o comportamento inaceitavel que os homens tem de menosprezar as mulheres,de se achar no direito de levantar a voz ou a mão à uma mulher. Ma felizmente as mulheres estão ser tornando mais inteligentes e com isso não aceitando a tais coisas. As mulheres estão mais solteiras sim, por que é melhor ficar solteira e carente ha andar com homem ignorante que não sabe o que fala;0;0.0
4664;636;171;masc;32.0;Jesus quanta ignorância, aprender musica ou a ser independente e até mesmo aprender algum tipo de luta não deixa uma mulher menos delicada ou rebelde, e sim mais instruída! A rebeldia das mulheres de hoje, e exatamente com o comportamento inaceitavel que os homens tem de menosprezar as mulheres,de se achar no direito de levantar a voz ou a mão à uma mulher. Ma felizmente as mulheres estão ser tornando mais inteligentes e com isso não aceitando a tais coisas. As mulheres estão mais solteiras sim, por que é melhor ficar solteira e carente ha andar com homem ignorante que não sabe o que fala;0;0.0
11139;1228;462;masc;21.0;É claro que há controvérsia, querido. O mundo é machista. A maioria se roe de ódio quando as mulheres conseguem um mínimo avanço. Mas não é necessário mostrar o lado podre do mundo sempre.;1;0.3333333333333333
5843;1228;213;fem;19.0;É claro que há controvérsia, querido. O mundo é machista. A maioria se roe de ódio quando as mulheres conseguem um mínimo avanço. Mas não é necessário mostrar o lado podre do mundo sempre.;0;0.3333333333333333
1015;1228;25;fem;22.0;É claro que há controvérsia, querido. O mundo é machista. A maioria se roe de ódio quando as mulheres conseguem um mínimo avanço. Mas não é necessário mostrar o lado podre do mundo sempre.;0;0.3333333333333333
10748;2424;1;fem;24.0;Que besteira! Não há seleção por sexo em curso nenhum. Entra quem QUER e passa no vestibular. Há mais mulheres em outros cursos, o que fica evidente pela própria informação de que há mais mulheres do que homens nas universidades. Tentativa fajuta de achar pêlo em ovo.;0;0.3333333333333333
10471;2424;333;masc;24.0;Que besteira! Não há seleção por sexo em curso nenhum. Entra quem QUER e passa no vestibular. Há mais mulheres em outros cursos, o que fica evidente pela própria informação de que há mais mulheres do que homens nas universidades. Tentativa fajuta de achar pêlo em ovo.;0;0.3333333333333333
2299;2424;71;fem;21.0;Que besteira! Não há seleção por sexo em curso nenhum. Entra quem QUER e passa no vestibular. Há mais mulheres em outros cursos, o que fica evidente pela própria informação de que há mais mulheres do que homens nas universidades. Tentativa fajuta de achar pêlo em ovo.;1;0.3333333333333333
11448;3946;422;fem;22.0;Sra. Ministra, a pergunta que não quer calar: O que fazer com os religiosos que desviam bilhões de R$ de suas igrejas?;1;0.3333333333333333
10137;3946;250;masc;23.0;Sra. Ministra, a pergunta que não quer calar: O que fazer com os religiosos que desviam bilhões de R$ de suas igrejas?;0;0.3333333333333333
7307;3946;262;masc;22.0;Sra. Ministra, a pergunta que não quer calar: O que fazer com os religiosos que desviam bilhões de R$ de suas igrejas?;0;0.3333333333333333
12636;1387;1;fem;24.0;Você é feminista. Os óvulos podres de sua mãe foram fertilizados com bosta de égua, não foi, FEMINAZISTA?;1;1.0
10918;1387;436;masc;43.0;Você é feminista. Os óvulos podres de sua mãe foram fertilizados com bosta de égua, não foi, FEMINAZISTA?;1;1.0
2533;1387;80;fem;27.0;Você é feminista. Os óvulos podres de sua mãe foram fertilizados com bosta de égua, não foi, FEMINAZISTA?;1;1.0
525;1387;16;fem;21.0;Você é feminista. Os óvulos podres de sua mãe foram fertilizados com bosta de égua, não foi, FEMINAZISTA?;1;1.0
8176;2030;341;masc;26.0;Incompetente, apenas isso!;1;0.6666666666666666
5746;2030;220;masc;19.0;Incompetente, apenas isso!;0;0.6666666666666666
1532;2030;16;fem;21.0;Incompetente, apenas isso!;1;0.6666666666666666
11286;1611;476;fem;28.0;De fato essa Youtuber só quer fama e só quer aparecer  às custas do Van Disel. Abaixo o feminismo! ;1;1.0
10078;1611;381;masc;25.0;De fato essa Youtuber só quer fama e só quer aparecer  às custas do Van Disel. Abaixo o feminismo! ;1;1.0
597;1611;16;fem;21.0;De fato essa Youtuber só quer fama e só quer aparecer  às custas do Van Disel. Abaixo o feminismo! ;1;1.0
10746;4136;1;fem;24.0;Achei que era o Wesley Safadão;0;0.3333333333333333
9968;4136;429;masc;26.0;Achei que era o Wesley Safadão;0;0.3333333333333333
9515;4136;26;masc;25.0;Achei que era o Wesley Safadão;1;0.3333333333333333
12707;1724;26;masc;25.0;Ela se sentiu desconfortável porque não é tão bonita... tb estranhei....rsrssrs;1;1.0
11689;1724;486;fem;56.0;Ela se sentiu desconfortável porque não é tão bonita... tb estranhei....rsrssrs;1;1.0
5075;1724;82;fem;24.0;Ela se sentiu desconfortável porque não é tão bonita... tb estranhei....rsrssrs;1;1.0
790;1724;16;fem;21.0;Ela se sentiu desconfortável porque não é tão bonita... tb estranhei....rsrssrs;1;1.0
9785;2503;417;fem;31.0;Parabéns Emma, um exemplo de mulher. Estudiosa, trabalha desde pequena, super inteligente e ainda por cima, se interessa e trabalha pela igualdade de gênero. ;0;0.0
7146;2503;252;fem;25.0;Parabéns Emma, um exemplo de mulher. Estudiosa, trabalha desde pequena, super inteligente e ainda por cima, se interessa e trabalha pela igualdade de gênero. ;0;0.0
2064;2503;64;masc;24.0;Parabéns Emma, um exemplo de mulher. Estudiosa, trabalha desde pequena, super inteligente e ainda por cima, se interessa e trabalha pela igualdade de gênero. ;0;0.0
